6	1	3	2	5	3	9	2	8	3	16	8
2	0	3	5	5	4	10	5	5	5	22	5
2	5	1	7	6	3	13	3	2	7	15	6
6	1	2	1	10	4	7	2	8	2	19	1
7	5	1	5	10	5	4	3	10	3	13	4
3	1	3	3	11	1	5	6	12	2	14	6
2	1	1	1	12	2	9	1	7	6	14	10
6	0	0	3	8	3	5	0	8	4	15	14
1	5	3	6	10	4	6	4	3	8	11	16
0	6	2	9	14	1	9	2	2	5	4	17
5	4	3	2	17	2	4	1	5	2	10	10
5	3	1	2	18	1	1	2	7	2	6	13
3	6	1	3	22	1	2	3	3	3	0	16
4	0	1	0	18	1	4	2	6	2	1	18
7	0	2	3	14	2	0	1	6	1	6	11
2	3	3	3	17	2	2	5	8	1	6	7
2	3	3	4	18	3	4	3	9	0	7	3
0	4	3	9	20	1	5	1	3	5	1	7
3	0	2	13	23	1	3	0	4	4	3	3
6	2	1	4	20	1	5	2	12	1	4	5
10	3	2	8	15	2	5	2	13	1	2	2
8	1	1	10	18	2	3	5	14	1	0	7
4	0	0	12	19	2	3	6	14	2	1	8
2	1	1	12	22	2	5	3	7	7	0	10
4	0	2	13	18	1	5	2	8	3	1	14
5	0	3	16	12	2	5	2	2	5	6	9
7	1	1	6	8	1	1	2	11	3	6	10
1	5	0	7	9	2	3	6	12	1	0	11
1	2	0	4	6	1	4	2	9	7	1	13
0	0	2	6	9	2	5	1	3	9	6	7
0	0	2	2	10	0	8	0	7	3	7	8
0	0	2	2	12	0	9	0	2	6	11	4
4	5	1	6	7	1	6	1	4	4	4	7
5	2	3	7	8	2	2	4	5	2	6	1
6	1	1	1	2	2	3	1	10	2	5	3
0	0	0	0	5	2	3	4	4	7	6	4
0	0	0	2	7	1	6	0	0	6	7	4
0	4	1	7	8	0	11	0	2	0	1	8
1	1	3	12	10	1	13	1	0	1	5	3
0	2	2	17	15	1	15	0	1	0	3	2
1	4	0	8	10	3	18	1	6	0	4	4
2	3	0	11	7	2	19	0	2	7	1	6
0	1	2	12	10	1	21	0	0	4	3	3
0	2	2	14	5	3	26	2	1	1	4	3
1	2	0	7	7	0	27	1	7	0	3	5
1	3	3	9	10	1	29	1	2	6	4	2
6	5	2	3	7	2	22	0	4	4	4	1
6	4	1	1	6	2	23	0	0	5	5	4
0	3	0	3	9	2	27	5	2	0	1	4
1	0	1	9	11	0	28	0	0	1	1	9
1	1	1	4	8	2	28	0	8	0	1	13
6	1	0	3	2	1	21	0	11	2	1	13
8	1	0	4	5	2	15	3	12	2	1	13
6	0	0	7	8	2	15	6	13	2	1	16
7	0	2	11	10	1	14	5	13	3	1	17
8	1	0	4	10	2	13	5	22	3	2	19
7	1	1	3	4	1	18	1	19	9	3	19
12	0	3	3	3	1	12	2	20	6	8	17
13	0	2	2	2	0	16	2	14	9	15	11
12	0	3	1	2	2	17	2	9	9	20	7
