4	3	2	17	24	2	3	2	15	5	1	25
6	0	4	18	19	3	5	2	8	8	7	21
6	4	3	19	16	0	12	1	2	11	7	16
10	3	2	21	13	1	8	2	4	4	6	12
16	3	3	23	11	1	2	2	4	2	6	9
17	4	1	28	8	2	2	1	5	2	2	12
18	3	2	21	5	2	1	2	12	1	6	9
12	3	3	16	7	2	4	6	16	1	11	3
15	5	3	24	6	2	5	3	11	4	6	4
18	3	2	20	8	1	3	2	15	2	7	8
12	3	0	12	10	2	4	6	18	5	7	9
14	1	2	7	3	4	5	0	24	3	11	9
7	4	3	3	4	5	10	6	22	8	18	5
6	6	3	5	6	3	5	5	22	6	10	9
5	4	3	8	10	5	4	5	24	2	9	8
4	0	3	4	11	6	1	4	30	2	14	5
4	5	4	8	7	2	4	0	24	7	10	7
7	5	0	8	5	1	4	0	25	4	5	8
4	1	2	3	7	2	0	5	29	2	10	5
1	5	3	3	9	1	2	5	22	7	5	6
1	1	2	2	12	1	5	1	18	11	10	2
3	6	3	6	17	1	1	0	16	7	3	0
0	2	2	6	19	1	3	2	11	8	0	3
1	0	2	9	13	4	7	2	4	8	3	3
1	3	1	5	17	0	10	0	5	3	3	7
1	1	1	4	13	2	13	0	4	4	7	4
1	4	1	5	10	2	18	0	1	5	2	6
0	2	0	4	15	1	22	0	4	2	2	9
5	2	0	4	18	0	18	0	6	2	3	12
8	2	0	5	20	1	14	3	7	2	0	13
12	0	2	5	15	3	10	0	7	3	5	9
9	3	1	1	19	2	9	5	9	3	6	12
5	0	3	3	21	5	9	6	3	8	12	7
5	5	3	3	22	2	3	4	5	4	5	9
2	3	2	1	24	1	5	3	0	5	5	10
0	3	0	5	26	1	6	2	2	1	1	11
1	1	0	6	23	2	8	2	0	1	1	12
5	2	2	2	24	1	3	0	4	3	6	6
5	0	4	2	27	3	1	3	6	1	11	3
1	5	1	6	28	3	3	4	8	0	5	3
0	1	2	1	31	1	4	1	7	6	6	3
2	4	2	3	31	1	3	0	8	5	2	3
4	1	1	0	27	3	0	0	10	2	4	1
0	3	1	2	28	3	4	2	11	1	1	0
3	0	0	6	32	3	6	0	13	1	1	5
5	0	1	6	27	4	9	1	10	7	4	1
0	1	3	4	28	2	10	3	10	7	5	4
5	1	2	2	24	5	7	1	14	4	8	6
7	4	2	6	20	2	8	0	8	7	2	7
8	1	0	7	15	1	11	1	3	6	0	10
11	0	3	11	17	2	11	2	3	3	6	7
5	3	1	5	23	2	13	6	7	1	5	11
5	3	1	9	25	1	7	4	9	2	1	14
7	0	1	10	29	1	2	2	9	2	2	15
2	0	0	11	33	2	5	4	2	9	1	19
3	1	1	14	28	1	5	3	2	5	1	22
4	3	1	10	28	1	4	3	9	2	1	26
5	3	0	4	30	1	4	4	16	2	1	30
4	0	2	3	34	2	2	2	20	1	6	24
4	4	2	7	28	1	8	1	14	7	2	24
4	2	0	6	20	2	12	2	9	10	1	27
9	1	2	11	18	1	10	0	9	2	5	22
10	2	3	6	22	1	11	2	6	9	12	17
2	4	2	9	25	2	15	6	3	8	5	16
5	5	1	3	27	1	9	1	7	4	5	21
6	2	3	1	21	2	12	2	2	6	9	19
0	4	4	3	22	4	13	6	2	4	10	13
