3	2	0	4	21	0	13	3	7	2	25	6
10	0	0	4	25	1	8	0	10	2	25	13
15	2	1	8	21	1	3	1	13	3	21	18
10	9	2	15	25	1	1	6	14	2	17	17
3	6	1	18	30	3	4	6	9	7	9	19
6	6	1	22	28	2	3	4	10	5	2	26
2	0	4	16	28	3	5	5	11	9	7	25
4	5	1	15	28	1	4	1	13	4	1	25
7	1	1	17	24	2	3	1	14	2	0	28
7	2	0	12	18	2	5	0	12	8	0	30
1	3	0	9	19	2	8	4	9	10	0	32
4	4	3	7	25	3	3	2	14	5	6	25
1	1	2	2	29	1	5	3	14	5	7	24
1	4	0	7	30	1	8	1	10	7	1	28
6	1	3	3	32	2	4	1	14	6	7	24
3	4	4	5	32	3	3	4	15	2	5	19
2	1	3	9	32	4	3	4	16	2	9	18
5	4	3	11	25	2	4	1	17	1	5	25
8	3	3	2	23	0	4	1	24	2	10	22
9	1	2	4	20	1	6	2	18	7	17	18
4	0	2	4	25	2	7	3	13	10	21	18
0	5	4	8	31	4	11	5	8	10	20	16
5	5	3	8	33	0	7	0	10	5	13	18
9	1	3	0	26	1	2	2	17	3	17	15
10	0	1	1	19	2	2	1	10	8	17	18
4	5	3	3	25	3	4	6	12	5	16	13
2	0	2	3	31	1	4	4	8	6	16	13
3	5	2	4	26	1	3	2	10	4	9	16
2	4	3	5	27	2	5	4	12	1	8	11
4	3	2	10	27	2	2	1	13	1	8	9
4	5	4	13	24	4	5	3	6	9	6	4
3	4	2	5	18	2	10	1	6	10	5	6
7	3	0	4	18	2	9	1	9	4	5	8
6	3	3	7	22	3	5	6	11	2	6	6
9	4	2	9	25	3	4	1	11	3	5	2
13	2	1	9	26	4	2	1	12	1	3	2
12	3	1	2	23	2	7	1	10	8	4	6
17	2	1	3	19	0	1	1	10	4	8	3
16	1	0	0	16	2	2	1	5	9	8	4
17	0	0	1	11	1	5	1	0	8	8	5
13	5	2	4	13	2	1	6	2	5	4	2
14	3	1	3	10	4	1	1	2	1	6	1
15	4	1	5	5	2	3	0	4	0	1	2
17	1	0	3	3	0	1	1	7	1	1	4
12	1	1	7	4	2	4	5	1	5	3	3
8	1	0	8	6	4	1	5	2	3	4	1
9	2	1	9	1	6	3	0	2	1	1	3
11	1	2	1	4	0	0	0	9	1	3	4
5	1	0	3	6	2	4	5	4	6	1	4
2	1	2	5	7	4	7	3	6	2	2	4
2	0	3	5	9	1	10	1	6	5	3	5
1	1	2	5	15	2	12	0	6	3	6	2
5	4	1	6	19	2	8	0	9	3	1	6
5	0	1	5	15	2	10	0	7	7	2	8
10	1	0	6	10	1	6	1	9	4	0	11
10	0	0	10	4	2	12	1	3	7	0	15
11	0	2	12	4	0	13	2	0	3	5	12
8	4	1	17	7	2	8	6	1	2	0	15
15	0	2	18	5	4	0	2	1	2	5	9
15	2	2	9	7	2	3	1	9	2	10	7
10	5	1	12	10	2	3	6	11	1	4	9
5	3	2	18	12	4	8	5	5	6	5	7
4	4	3	12	9	3	12	0	6	6	6	12
9	4	0	5	5	1	6	0	13	3	7	12
8	3	3	8	7	3	6	6	15	2	7	6
12	1	1	5	5	1	4	4	20	3	7	9
8	2	1	5	8	3	5	5	22	1	7	11
6	2	3	4	9	5	1	6	24	1	13	6
1	6	3	7	10	2	5	4	19	7	6	6
1	3	2	2	12	0	6	1	16	10	5	12
4	4	4	3	6	3	4	1	15	5	7	8
8	2	1	1	3	0	0	1	16	2	6	10
